Truth,Pred
s,s
h,<DEL>
e,<DEL>
 , 
s,7
p,<DEL>
o,<DEL>
k,<DEL>
e,<DEL>
 , 
v,J
e,e
r,<DEL>
y,<DEL>
 ,<DEL>
l,<DEL>
i,<DEL>
t,<DEL>
t,<DEL>
l,<DEL>
e,<DEL>
",",<DEL>
 ,<DEL>
e,<DEL>
x,<DEL>
c,<DEL>
e,<DEL>
p,<DEL>
t,<DEL>
 ,<DEL>
i,<DEL>
n,n
 ,<DEL>
a,<DEL>
 ,<DEL>
l,<DEL>
o,<DEL>
w,<DEL>
 ,<DEL>
v,<DEL>
o,<DEL>
i,i
c,u
e,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
M,<DEL>
r,<DEL>
s,<DEL>
.,<DEL>
 ,<DEL>
J,<DEL>
e,<DEL>
n,n
k,<DEL>
i,<DEL>
n,<DEL>
s,s
o,o
n,n
",",:
 , 
i,i
n,n
 , 
w,w
h,h
o,o
s,s
e,e
<INS>,:
z,<DEL>
p,<DEL>
o,<DEL>
č,<DEL>
á,<DEL>
t,<DEL>
k,<DEL>
u,<DEL>
 ,<DEL>
o,<DEL>
b,<DEL>
d,<DEL>
i,<DEL>
v,<DEL>
o,<DEL>
v,<DEL>
a,<DEL>
l,<DEL>
.,<DEL>
 ,<DEL>
B,<DEL>
y,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
v,<DEL>
ů,<DEL>
b,<DEL>
e,<DEL>
c,<DEL>
 ,<DEL>
d,<DEL>
o,<DEL>
b,<DEL>
a,<DEL>
 ,<DEL>
m,<DEL>
ý,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
p,<DEL>
r,<DEL>
v,<DEL>
n,<DEL>
í,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
s,<DEL>
t,<DEL>
y,<DEL>
k,<DEL>
ů,<DEL>
 ,<DEL>
s,<DEL>
 ,<DEL>
p,<DEL>
r,<DEL>
o,<DEL>
s,<DEL>
t,<DEL>
ý,<DEL>
m,<DEL>
 ,<DEL>
l,<DEL>
i,<DEL>
d,<DEL>
e,<DEL>
m,<DEL>
.,<DEL>
 ,<DEL>
S,<DEL>
á,<DEL>
m,<DEL>
 ,<DEL>
j,<DEL>
s,<DEL>
e,<DEL>
m,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
t,<DEL>
a,<DEL>
l,<DEL>
 ,<DEL>
n,<DEL>
a,<DEL>
j,<DEL>
e,<DEL>
d,<DEL>
n,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
t,<DEL>
a,<DEL>
k,<DEL>
ý,<DEL>
m,<DEL>
ž,<DEL>
 ,<DEL>
p,<DEL>
r,<DEL>
o,<DEL>
s,<DEL>
t,<DEL>
ý,<DEL>
m,<DEL>
 ,<DEL>
č,<DEL>
l,<DEL>
o,<DEL>
v,<DEL>
ě,<DEL>
k,<DEL>
e,<DEL>
m,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
a,<DEL>
k,<DEL>
ý,<DEL>
m,<DEL>
ž,<DEL>
 ,<DEL>
t,<DEL>
r,<DEL>
e,<DEL>
s,<DEL>
t,<DEL>
a,<DEL>
n,<DEL>
c,<DEL>
e,<DEL>
m,<DEL>
",",<DEL>
 ,<DEL>
j,<DEL>
a,<DEL>
k,<DEL>
o,<DEL>
 ,<DEL>
o,<DEL>
n,<DEL>
i,<DEL>
.,<DEL>
 ,<DEL>
J,J
e,e
j,j
i,i
c,c
h,h
 , 
z,z
v,v
y,y
k,k
y,y
",",","
 , 
p,p
o,o
n,n
ě,ě
t,t
í,í
",",","
 , 
m,m
í,í
n,n
ě,ě
n,n
í,í
",",","
 , 
o,o
b,b
y,y
č,č
e,e
j,j
e,e
 , 
s,s
t,t
a,a
l,l
y,y
 , 
s,s
e,e
 , 
j,j
a,a
k,k
s,s
i,i
 , 
t,t
é,é
ž,ž
 , 
m,m
ý,ý
m,m
i,i
",",","
 , 
a,a
s,s
p,p
o,o
ň,ň
 , 
d,d
l,l
e,e
o,o
v,v
š,š
e,e
m,m
 , 
b,b
o,o
l,l
e,e
s,s
t,t
n,n
o,o
.,.
 , 
Z,Z
a,a
k,k
u,u
s,s
i,i
l,l
 , 
j,j
s,s
e,e
m,m
 , 
t,t
o,o
",",","
 , 
a,a
l,l
e,e
 , 
a,a
č,č
k,k
o,o
l,l
i,i
 , 
t,t
o,o
 , 
b,b
o,o
l,l
e,e
l,l
o,o
 , 
a,a
 , 
b,b
y,y
l,l
o,o
 , 
m,m
r,r
z,z
u,u
t,t
é,é
",",","
 , 
p,p
ř,ř
e,e
c,c
e,e
 , 
n,n
e,e
 , 
v,v
 , 
t,t
a,a
k,k
o,o
v,v
é,é
m,m
 , 
s,s
t,t
u,u
p,p
n,n
i,i
",",","
 , 
a,a
b,b
y,y
 , 
s,s
e,e
 , 
č,č
l,l
o,o
v,v
ě,ě
k,k
 , 
n,n
e,e
m,m
o,o
h,h
l,l
 , 
z,z
d,d
r,r
ž,ž
e,e
t,t
i,i
 , 
o,o
d,d
 , 
s,s
t,t
e,e
n,n
á,á
n,n
í,í
.,.
 , 
B,B
ý,ý
v,v
a,a
l,l
o,o
 , 
n,n
ě,ě
k,k
d,d
y,y
 , 
a,a
ž,ž
 , 
<INS>, 
s,s
m,m
ě,ě
s,s
n,n
o,o
 , 
d,d
í,í
v,v
a,a
t,t
i,i
 , 
s,s
e,e
 , 
n,n
a,a
 , 
<INS>, 
n,n
ě,ě
k,k
t,t
e,e
r,r
é,é
h,h
o,o
 , 
o,o
t,t
e,e
v,v
ř,ž
h,h
u,u
b,b
u,u
 , 
a,a
 , 
s,s
i,i
l,l
á,á
k,k
a,a
",",","
 , 
j,j
a,a
k,k
 , 
s,s
e,e
 , 
k,k
r,r
č,č
í,í
 , 
a,a
p,<DEL>
a,<DEL>
n,<DEL>
e,<DEL>
g,<DEL>
y,<DEL>
r,<DEL>
i,<DEL>
c,<DEL>
",",<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
m,<DEL>
p,<DEL>
l,<DEL>
i,<DEL>
m,<DEL>
e,<DEL>
n,<DEL>
t,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
y,<DEL>
o,<DEL>
u,<DEL>
r,<DEL>
s,<DEL>
e,<DEL>
l,<DEL>
f,<DEL>
;,<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
y,<DEL>
e,<DEL>
t,<DEL>
 ,<DEL>
w,<DEL>
h,<DEL>
a,<DEL>
t,<DEL>
 ,<DEL>
i,<DEL>
s,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
o,<DEL>
 ,<DEL>
v,<DEL>
e,<DEL>
r,<DEL>
y,<DEL>
 ,<DEL>
l,<DEL>
a,<DEL>
u,<DEL>
d,<DEL>
a,<DEL>
b,<DEL>
l,<DEL>
e,<DEL>
 ,<DEL>
i,<DEL>
n,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
p,<DEL>
r,<DEL>
e,<DEL>
c,<DEL>
i,<DEL>
p,<DEL>
i,<DEL>
t,<DEL>
a,<DEL>
n,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
w,<DEL>
h,<DEL>
i,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
m,<DEL>
u,<DEL>
s,<DEL>
t,<DEL>
 ,<DEL>
l,<DEL>
e,<DEL>
a,<DEL>
v,<DEL>
e,<DEL>
 ,<DEL>
v,<DEL>
e,<DEL>
r,<DEL>
y,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
c,<DEL>
e,<DEL>
s,<DEL>
s,<DEL>
a,<DEL>
r,<DEL>
y,<DEL>
 ,<DEL>
b,<DEL>
u,<DEL>
s,<DEL>
i,<DEL>
n,<DEL>
e,<DEL>
s,<DEL>
s,<DEL>
 ,<DEL>
u,<DEL>
n,<DEL>
d,<DEL>
o,<DEL>
n,<DEL>
e,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
c,<DEL>
a,<DEL>
n,<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
n,<DEL>
o,<DEL>
 ,<DEL>
r,<DEL>
e,<DEL>
a,<DEL>
l,<DEL>
 ,<DEL>
a,<DEL>
d,<DEL>
v,<DEL>
a,<DEL>
n,<DEL>
t,<DEL>
a,<DEL>
g,<DEL>
e,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
y,<DEL>
o,<DEL>
u,<DEL>
r,<DEL>
s,<DEL>
e,<DEL>
l,<DEL>
f,<DEL>
 ,<DEL>
o,<DEL>
r,<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
y,<DEL>
o,<DEL>
n,<DEL>
e,<DEL>
 ,<DEL>
e,<DEL>
l,<DEL>
s,<DEL>
e,<DEL>
?,<DEL>
”,<DEL>
 ,<DEL>
“,<DEL>
N,<DEL>
a,<DEL>
y,<DEL>
",",<DEL>
”,<DEL>
 ,<DEL>
c,<DEL>
r,<DEL>
i,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
B,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
l,<DEL>
e,<DEL>
y,<DEL>
",",<DEL>
 ,<DEL>
“,<DEL>
t,<DEL>
h,<DEL>
i,<DEL>
s,<DEL>
 ,<DEL>
i,<DEL>
s,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
o,<DEL>
z,<DEL>
a,<DEL>
 ,<DEL>
t,<DEL>
ě,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
n,<DEL>
ě,<DEL>
k,<DEL>
o,<DEL>
l,<DEL>
i,<DEL>
k,<DEL>
 ,<DEL>
z,<DEL>
t,<DEL>
r,<DEL>
a,<DEL>
c,<DEL>
e,<DEL>
n,<DEL>
ý,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
d,<DEL>
n,<DEL>
ů,<DEL>
",",<DEL>
 ,<DEL>
k,<DEL>
d,<DEL>
y,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
z,<DEL>
n,<DEL>
a,<DEL>
l,<DEL>
 ,<DEL>
n,<DEL>
i,<DEL>
c,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
ž,<DEL>
 ,<DEL>
s,<DEL>
v,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
v,<DEL>
l,<DEL>
a,<DEL>
s,<DEL>
t,<DEL>
n,<DEL>
í,<DEL>
 ,<DEL>
b,<DEL>
o,<DEL>
l,<DEL>
e,<DEL>
s,<DEL>
t,<DEL>
.,<DEL>
 ,<DEL>
R,<DEL>
á,<DEL>
z,<DEL>
e,<DEL>
m,<DEL>
 ,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
 ,<DEL>
z,<DEL>
 ,<DEL>
n,<DEL>
ě,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
z,<DEL>
a,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
t,<DEL>
e,<DEL>
n,<DEL>
 ,<DEL>
k,<DEL>
l,<DEL>
i,<DEL>
d,<DEL>
n,<DEL>
ý,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
r,<DEL>
o,<DEL>
z,<DEL>
v,<DEL>
á,<DEL>
ž,<DEL>
n,<DEL>
ý,<DEL>
 ,<DEL>
v,<DEL>
e,<DEL>
l,<DEL>
i,<DEL>
t,<DEL>
e,<DEL>
l,<DEL>
",",<DEL>
 ,<DEL>
k,<DEL>
t,<DEL>
e,<DEL>
r,<DEL>
ý,<DEL>
 ,<DEL>
v,<DEL>
ě,<DEL>
d,<DEL>
ě,<DEL>
l,<DEL>
",",<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
 ,<DEL>
c,<DEL>
h,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
j,<DEL>
a,<DEL>
k,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
d,<DEL>
o,<DEL>
s,<DEL>
á,<DEL>
h,<DEL>
n,<DEL>
o,<DEL>
u,<DEL>
t,<DEL>
.,<DEL>
 ,<DEL>
C,<DEL>
h,<DEL>
l,<DEL>
a,<DEL>
p,<DEL>
c,<DEL>
i,<DEL>
 ,<DEL>
m,<DEL>
ě,<DEL>
l,<DEL>
i,<DEL>
 ,<DEL>
r,<DEL>
a,<DEL>
d,<DEL>
o,<DEL>
s,<DEL>
t,<DEL>
 ,<DEL>
z,<DEL>
 ,<DEL>
t,<DEL>
é,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
n,<DEL>
á,<DEL>
h,<DEL>
l,<DEL>
é,<DEL>
 ,<DEL>
z,<DEL>
m,<DEL>
ě,<DEL>
n,<DEL>
y,<DEL>
.,<DEL>
 ,<DEL>
N,<DEL>
ě,<DEL>
k,<DEL>
o,<DEL>
l,<DEL>
i,<DEL>
k,<DEL>
a,<DEL>
d,<DEL>
e,<DEL>
n,<DEL>
n,<DEL>
í,<DEL>
t,t
a,a
m,m
 , 
p,p
l,l
n,n
o,o
 , 
l,l
i,i
d,d
u,u
",",","
 , 
p,p
o,o
l,l
i,i
c,c
i,i
e,e
.,:
 , 
J,J
d,d
u,u
 , 
k,k
e,e
 , 
k,K
m,m
o,o
t,t
ř,ř
e,e
:,:
 , 
Z,Z
a,a
v,v
o,o
l,l
 , 
L,L
u,u
i,i
z,z
u,u
!,p
 ,é
č,<DEL>
e,e
k,k
á,a
m,m
 , 
s,s
o,o
t,t
v,v
a,a
 , 
c,c
h,h
v,v
i,i
l,l
e,e
n,n
k,k
u,u
 , 
a,a
 , 
R,R
u,u
s,s
o,o
v,v
é,e
 , 
p,p
ř,ř
e,e
z,z
ý,ý
v,v
a,a
j,j
í,í
 , 
N,N
ě,ě
m,m
c,c
e,e
 , 
k,k
l,l
o,o
b,b
á,á
s,s
<INS>,f
n,i
í,í
k,k
y,ý
",",","
 , 
p,p
o,o
n,n
ě,ě
v,v
a,a
d,d
ž,ž
 , 
u,u
z,z
e,e
n,n
á,á
ř,ř
s,s
t,t
v,v
í,í
 , 
j,j
e,e
 , 
n,n
a,a
 , 
R,R
u,u
s,s
i,i
 , 
<INS>,„
r,r
o,o
z,z
š,š
í,í
ř,ř
e,e
n,n
o,o
 , 
h,h
l,l
a,a
v,v
n,n
ě,ě
 , 
m,m
e,e
z,z
i,i
 , 
N,N
ě,é
m,m
c,é
i,i
.,.
 , 
u,u
ž,ž
 , 
v,v
i,i
d,d
í,í
m,m
",",","
 , 
j,j
a,a
k,k
<INS>, 
<INS>,u
n,n
e,e
m,m
o,o
c,c
n,n
i,i
c,c
e,e
 , 
j,j
e,e
d,d
i,i
n,n
ě,<DEL>
 , 
p,<DEL>
r,<DEL>
 , 
a,a
b,R
y,<DEL>
c,<DEL>
h,<DEL>
 , 
n,P
e,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
 , 
v,v
 ,<DEL>
k,<DEL>
á,<DEL>
z,<DEL>
n,<DEL>
i,<DEL>
c,<DEL>
i,<DEL>
 ,<DEL>
j,j
e,<DEL>
n,<DEL>
 ,<DEL>
a,<DEL>
b,<DEL>
y,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
s,s
e,<DEL>
 ,<DEL>
z,<DEL>
b,<DEL>
a,<DEL>
v,<DEL>
i,<DEL>
l,<DEL>
 ,<DEL>
t,t
é,<DEL>
 ,<DEL>
ú,<DEL>
p,<DEL>
o,<DEL>
r,<DEL>
n,<DEL>
é,<DEL>
",",<DEL>
 ,<DEL>
n,<DEL>
i,<DEL>
č,<DEL>
í,<DEL>
m,<DEL>
 ,<DEL>
n,<DEL>
e,e
s,<DEL>
m,<DEL>
i,<DEL>
ř,<DEL>
i,<DEL>
t,<DEL>
e,<DEL>
l,<DEL>
n,<DEL>
é,<DEL>
 , 
v,<DEL>
š,<DEL>
e,<DEL>
o,o
b,<DEL>
e,<DEL>
c,c
 ,<DEL>
n,<DEL>
e,e
n,<DEL>
á,<DEL>
v,<DEL>
i,<DEL>
s,<DEL>
t,<DEL>
i,<DEL>
.,<DEL>
 ,<DEL>
„,<DEL>
V,<DEL>
y,<DEL>
 ,<DEL>
j,<DEL>
s,<DEL>
t,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
c,<DEL>
e,<DEL>
l,l
o,o
v,v
é,é
 , 
z,z
o,o
b,b
á,a
k,k
y,y
",",","
 , 
v,v
y,y
 , 
j,j
s,s
t,t
p,p
ř,ř
e,e
p,p
a,a
d,d
l,l
 , 
t,t
a,a
k,k
 , 
p,p
o,o
z,:
 , 
o,o
m,m
l,l
o,o
u,u
v,v
a,a
l,l
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
i,<DEL>
 ,<DEL>
k,<DEL>
t,<DEL>
e,<DEL>
r,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
m,<DEL>
u,<DEL>
 ,<DEL>
n,<DEL>
a,<DEL>
r,<DEL>
y,<DEL>
c,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
i,<DEL>
p,<DEL>
r,<DEL>
a,<DEL>
v,<DEL>
i,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
p,<DEL>
a,<DEL>
n,<DEL>
í,<DEL>
 ,<DEL>
Č,<DEL>
e,<DEL>
r,<DEL>
m,<DEL>
á,<DEL>
k,<DEL>
o,<DEL>
v,<DEL>
á,<DEL>
.,<DEL>
 ,<DEL>
C,<DEL>
h,<DEL>
t,<DEL>
ě,<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
š,<DEL>
t,<DEL>
ě,<DEL>
 ,<DEL>
d,<DEL>
n,<DEL>
e,<DEL>
s,<DEL>
 ,<DEL>
d,<DEL>
o,<DEL>
r,<DEL>
a,<DEL>
 ,<DEL>
V,<DEL>
s,<DEL>
e,<DEL>
t,<DEL>
í,<DEL>
n,<DEL>
a,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
l,<DEL>
e,<DEL>
 ,<DEL>
v,<DEL>
<INS>,""""
n,n
e,e
p,p
r,r
o,o
m,m
o,o
k,k
a,a
v,v
é,é
 , 
l,l
á,á
t,t
k,k
y,y
.,.
 , 
v,v
y,y
t,t
á,á
h,h
l,l
 , 
z,z
 , 
p,p
o,o
d,d
l,l
a,a
h,h
y,y
 , 
p,p
o,o
h,h
y,y
b,b
l,l
i,i
v,v
é,é
 , 
p,p
r,r
k,k
n,n
o,o
 , 
a,<DEL>
 ,<DEL>
 ,<DEL>
t,t
a,a
m,m
 , 
z,z
a,a
s,s
u,u
n,n
u,u
l,l
.,.
 , 
Z,2
í,4
t,y
r,<DEL>
a,<DEL>
 , 
p,p
o,o
j,j
e,e
d,d
u,u
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
j,j
á,á
",",","
 , 
<INS>,""""
a,a
 , 
<INS>, 
<INS>,„
m,m
o,o
h,h
l,l
 , 
v,v
 , 
J,J
a,a
b,b
l,l
ů,ů
n,n
c,c
e,e
 , 
z,z
a,a
 , 
<INS>, 
<INS>,""""
k,k
o,o
n,n
č,č
i,i
l,l
 , 
s,s
v,v
é,é
 , 
p,p
o,o
k,k
y,y
n,n
y,y
 , 
 , 
p,p
a,a
k,k
",",","
 , 
p,p
a,a
k,k
 , 
s,s
e,e
 , 
b,b
u,u
d,d
e, 
m,<DEL>
e,<DEL>
 , 
s,s
t,t
ř,ř
í,í
d,d
a,a
t,t
",",","
 , 
t,t
y,y
 , 
-,-
-,-
 , 
k,k
<INS>,i
<INS>,t
<INS>,'
<INS>,s
l, 
u,*
v,v
i,i
d,d
ě,ě
l,l
",",","
 , 
a,a
ť,ť
 , 
h,h
n,n
e,e
d,d
 , 
p,p
ř,ř
e,e
d,d
e,e
 , 
v,v
š,š
e,e
m,m
i,i
 , 
p,p
o,o
v,v
í,í
",",","
 , 
k,k
t,t
e,e
r,r
é,é
h,h
o,o
 , 
g,g
e,e
n,n
e,e
r,r
á,á
l,l
a,a
 , 
z,z
n,n
á,á
?,?
 , 
N,N
u,u
 , 
p,p
o,o
v,v
í,í
d,d
e,e
j,j
",",","
 , 
p,p
r,r
o,o
t,t
o,o
ž,ž
e,e
 , 
j,j
á,á
 , 
z,z
n,n
á,á
m,m
 , 
v,v
š,š
e,e
c,c
h,h
n,n
y,y
 , 
g,g
e,e
n,n
e,e
r,r
á,á
l,l
y,y
.,.
"""",""""
 , 
„,„
J,J
á,á
 , 
j,j
s,s
e,e
m,m
 , 
v,v
i,i
d,d
ě,ě
l,l
 , 
g,g
e,e
n,n
e,e
r,r
á,á
l,l
a,a
 , 
Z,Z
í,í
b,b
e,e
r,r
t,t
a,a
",",","
"""",""""
 , 
o,o
d,d
p,p
o,o
v,v
í,í
d,d
á,á
 , 
j,j
a,a
k,k
s,s
i,i
 , 
n,n
e,e
r,r
o,o
z,z
h,h
o,o
d,d
n,n
ě,ě
 , 
K,K
v,v
a,a
s,s
o,o
v,v
.,.
 , 
„,„
Z,Z
í,í
b,b
e,e
r,r
t,t
a,a
!,!
 , 
T,T
a,a
k,k
o,o
v,v
ý,ý
 , 
g,g
e,e
n,n
e,e
r,r
á,á
l,l
 , 
n,n
i,i
k,k
d,d
y,y
 , 
n,n
e,e
b,b
ý,ý
v,v
a,a
l,l
.,.
 , 
D,D
o,o
 , 
z,z
á,á
d,d
 , 
s,s
e,e
 , 
t,t
i,i
 , 
a,a
s,s
i,i
 , 
z,z
a,a
k,k
o,o
u,u
k,k
a,a
l,l
.,.
c,c
e,e
l,l
ý,ý
m,m
 , 
s,s
v,v
ě,ě
t,t
e,e
m,m
",",","
 , 
a,a
 , 
ž,ž
e,e
 , 
t,t
e,e
d,d
y,y
 , 
n,n
e,e
n,n
í,í
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
d,d
o,o
c,c
e,e
l,l
a,a
 , 
p,p
o,o
v,v
r,r
h,h
e,e
l,l
e,e
m,m
",",","
 , 
ú,ú
p,p
l,l
n,n
ě,ě
 , 
z,z
a,a
h,h
u,u
b,b
e,e
n,n
ý,ý
m,m
 , 
č,č
l,l
o,o
v,v
ě,ě
k,k
e,e
m,m
",",","
 , 
o,o
d,d
 , 
s,s
p,p
o,o
l,l
e,e
č,č
n,n
o,o
s,s
t,t
i,i
 , 
l,l
i,i
d,d
s,s
k,k
é,é
 , 
o,o
d,d
ř,ř
í,í
z,z
n,n
u,u
t,t
ý,ý
m,m
 , 
k,k
u,u
s,s
e,e
m,m
",",","
 , 
ž,ž
e,e
 , 
i,i
 ,<DEL>
v,v
 , 
k,k
á,á
z,z
n,n
i,i
c,c
i,i
 , 
s,s
e,e
 , 
d,d
ě,ě
j,j
e,e
 , 
t,t
o,o
t,t
é,é
ž,ž
",",","
 , 
c,c
o,o
 , 
m,m
e,e
z,z
i,i
 , 
l,l
i,i
d,d
m,m
i,i
.,.
 , 
T,T
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
t,t
o,o
 , 
c, 
í,<DEL>
t,<DEL>
i,i
l,l
i,i
;,?
 , 
b,b
y,y
l,l
o,o
 , 
t,t
o,o
 , 
v,v
i,i
d,d
n,n
o,o
 , 
a,a
 , 
s, 
r,<DEL>
o,<DEL>
z,z
u,u
m,m
i,i
t,t
e,e
l,l
n,n
o,o
.,.
 , 
A,A
k,k
i,i
m,m
 , 
A,A
k,k
i,i
m,m
y,y
o,o
t,t
h,h
e,e
r,r
",",;
 , 
a,a
s,s
 , 
W,W
i,i
c,c
k,k
h,h
a,á
m,m
 ,.
a,a
n,n
d,d
 , 
a,a
n,n
o,o
t,t
h,h
e,e
r,r
 , 
o,o
f,f
f,f
i,i
c,c
e,e
r,r
 , 
w,w
a,a
l,l
k,k
e,e
d,d
 , 
b,b
a,a
c,c
k,k
 , 
w,w
i,i
t,t
h,h
 ,'
t,t
h,h
e,e
m,m
 , 
t,t
o,o
 , 
L,L
o,o
n,n
g,g
b,b
o,o
u,u
r,r
n,n
",",","
 ,<DEL>
a,a
n,n
d,d
 , 
d,d
u,u
r,r
i,i
n,n
g,g
 , 
t,t
h,h
e,e
 , 
w,w
a,a
l,l
k,k
 , 
h,h
e,e
 , 
p,p
a,a
r,r
t,t
i,i
c,c
u,u
l,l
a,a
r,r
l,l
y,y
 , 
a,a
t,t
t,t
e,a
n,n
d,d
e,e
d,d
 , 
t,t
o,o
 , 
h,h
e,e
r,r
.,.
 , 
H,H
i,i
s,s
 , 
a,a
c,c
c,c
o,o
m,m
p,p
a,a
n,n
y,y
i,i
n,n
g,g
 , 
t,t
h,h
e,e
m,m
 , 
w,w
a,a
s,s
 , 
a,a
 , 
d,d
o,o
u,u
b,b
l,l
e,e
 , 
a,a
d,d
v,v
a,a
n,n
t,t
a,a
g,g
e,e
:,:
 , 
s,s
h,h
e,o
 , 
f,f
e,e
l,l
t,t
 , 
a,a
l,l
l,l
 , 
t,t
h,h
e,e
 , 
c,c
o,o
m,m
p,p
l,l
i,i
m,m
e,e
n,n
t,t
 , 
<INS>, 
i,i
t,t
 , 
o,o
f,f
f,f
e,e
r,r
e,é
d,d
 , 
t,t
o,o
 , 
h,h
e,e
r,r
s,s
e,e
l,l
f,f
;,","
b,<DEL>
y,<DEL>
 ,<DEL>
j,<DEL>
i,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
v,<DEL>
ů,<DEL>
b,<DEL>
e,<DEL>
c,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
o,<DEL>
!,<DEL>
 ,<DEL>
P,<DEL>
o,<DEL>
l,<DEL>
k,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
h,<DEL>
o,<DEL>
ř,<DEL>
k,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
s,<DEL>
l,<DEL>
z,<DEL>
u,<DEL>
",",<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
n,<DEL>
á,<DEL>
p,<DEL>
a,<DEL>
d,<DEL>
n,<DEL>
ě,<DEL>
 ,<DEL>
s,<DEL>
i,<DEL>
 ,<DEL>
u,<DEL>
t,<DEL>
ř,<DEL>
e,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
o,<DEL>
č,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
s,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
d,<DEL>
o,<DEL>
 ,<DEL>
s,<DEL>
v,<DEL>
ě,<DEL>
t,<DEL>
n,<DEL>
i,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
j,<DEL>
í,<DEL>
d,<DEL>
l,<DEL>
 ,<DEL>
T,<DEL>
u,<DEL>
 ,<DEL>
m,<DEL>
á,<DEL>
t,<DEL>
e,<DEL>
 ,<DEL>
v,<DEL>
e,<DEL>
č,<DEL>
e,<DEL>
ř,<DEL>
i,<DEL>
!,<DEL>
 ,<DEL>
ř,<DEL>
e,<DEL>
k,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
 ,<DEL>
z,<DEL>
v,<DEL>
e,<DEL>
s,<DEL>
e,<DEL>
l,<DEL>
a,<DEL>
.,<DEL>
 ,<DEL>
A,<DEL>
c,<DEL>
h,<DEL>
",",<DEL>
 ,<DEL>
b,<DEL>
r,<DEL>
a,<DEL>
m,<DEL>
b,<DEL>
o,<DEL>
r,<DEL>
