Truth,Pred
r,<DEL>
e,<DEL>
s,<DEL>
t,<DEL>
a,<DEL>
n,<DEL>
c,<DEL>
i,<DEL>
 ,<DEL>
t,<DEL>
a,<DEL>
k,<DEL>
é,<DEL>
 ,<DEL>
m,<DEL>
u,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
á,<DEL>
 ,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
i,<DEL>
 ,<DEL>
r,<DEL>
á,<DEL>
d,<DEL>
i,<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
š,<DEL>
t,<DEL>
ě,<DEL>
s,<DEL>
t,<DEL>
í,<DEL>
.,<DEL>
 ,<DEL>
S,<DEL>
t,<DEL>
a,<DEL>
l,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
s,<DEL>
a,<DEL>
d,<DEL>
n,<DEL>
í,<DEL>
k,<DEL>
e,<DEL>
m,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
z,<DEL>
ů,<DEL>
s,<DEL>
t,<DEL>
a,<DEL>
l,<DEL>
 ,<DEL>
v,<DEL>
 ,<DEL>
n,<DEL>
a,<DEL>
š,<DEL>
e,<DEL>
m,<DEL>
 ,<DEL>
m,<DEL>
ě,<DEL>
s,<DEL>
t,<DEL>
ě,<DEL>
.,<DEL>
s,s
e,e
 , 
o,o
b,b
j,j
e,e
v,v
i,i
l,l
 , 
p,p
a,a
r,r
t,t
y,y
z,z
á,á
n,n
 , 
s,$
 , 
p,p
i,i
s,s
t,t
o,o
l,l
í,í
 , 
v,Y
 , 
r,r
u,u
c,c
e,e
.,:
 , 
Z,Z
a,a
h,h
l,l
é,é
d,d
l,l
 , 
o,o
k,k
n,n
e,e
m,m
 , 
p,p
ř,ř
i,i
c,c
h,h
á,á
z,z
e,e
j,j
í,í
c,c
í,í
 , 
N,N
ě,ě
m,m
c,c
e,e
.,","
 , 
N,N
e,e
c,c
h,h
t,t
ě,ě
l,l
 , 
o,o
h,h
r,r
o,o
z,z
i,i
t,t
 , 
p,p
a,a
l,l
b,b
o,o
u,u
 , 
s,s
v,v
é,é
 , 
h,h
o,o
s,s
t,t
i,i
t,t
e,e
l,l
e,e
",",;
 , 
p,p
r,r
o,o
t,t
o,o
 , 
s,s
e,e
 , 
r,r
o,o
z,z
h,h
o,o
d,d
l,l
 , 
p,p
r,r
o,o
 , 
b,b
o,o
j,j
 , 
v,v
e,e
n,n
k,k
u,u
.,:
 , 
N,N
e,e
p,p
ř,ř
á,á
t,t
e,e
l,l
é,é
 , 
b,b
y,y
l,l
i,i
 , 
s,s
i,i
c,c
e,e
 , 
t,t
ř,ř
i,i
",",","
 , 
a,a
l,l
e,e
 , 
c,c
o,o
ž,ž
 , 
t,t
o,o
 , 
b,b
y,y
l,l
o,o
 , 
p,p
o,o
 , 
p,p
r,r
v,v
é,é
",",","
 , 
ž,ž
e,e
 , 
<INS>,l
s,s
t,t
á,á
l,l
 , 
p,p
r,r
o,o
t,t
i,i
 , 
p,p
ř,ř
e,e
s,s
i,i
l,l
e,e
?,?
p,p
o,o
v,v
s,s
t,t
á,á
v,v
á,á
 , 
<INS>,:
a,a
 , 
p,p
o,o
v,v
s,s
t,t
a,a
n,n
e,e
<INS>, 
",",","
 , 
a,a
b,b
y,ý
 , 
s,s
v,v
ý,ý
m,m
i,i
 ,-
ž,ž
i,ĺ
v,v
o,o
t,t
y,y
 , 
b,b
r,r
á,á
n,n
i,i
l,l
 , 
i,'
 ,<DEL>
s,s
v,v
o,o
b,b
o,o
d,d
u,u
 , 
t,t
v,v
o,o
j,j
i,i
<INS>, 
.,:
 , 
D,D
n,n
e,e
s,s
 , 
j,j
e,e
 , 
j,j
i,i
s,s
t,t
é,é
",",","
 , 
ž,ž
e,e
 ,.
s,s
e,e
 , 
<INS>,'
Č,Č
e,e
s,s
k,k
o,o
s,s
l,l
o,o
v,v
e,e
n,n
s,s
k,k
o,o
 , 
v,v
r,r
á,á
t,t
í,í
 , 
d,d
o,o
 , 
s,s
v,v
ý,ý
c,c
h,h
 ,'
p,p
ů,ů
v,v
o,o
d,d
n,r
í,í
c,c
h,h
 , 
t,t
i,i
s,s
í,í
c,c
i,i
l,l
e,e
t,t
ý,ý
c,c
h,h
 , 
h,h
r,r
a,a
n,n
i,i
c,c
",",","
 , 
a,;
 ,<DEL>
p,p
r,r
o,o
t,t
o,o
 , 
m,m
u,u
s,s
í,i
š,š
 , 
i,<DEL>
 ,<DEL>
t,t
y,y
",", 
 , 
č,č
e,e
s,s
k,k
o,o
s,s
l,l
o,o
v,v
e,e
n,n
s,s
k,k
ý,ý
 , 
l,l
i,i
d,d
e,e
",",:
 , 
b,b
ý,ý
t,t
i,i
 , 
<INS>,'
m,m
e,e
z,z
i,""""
 , 
p,p
r,r
v,v
n,n
í,í
m,m
i,i
 ,<DEL>
a,<DEL>
a,<DEL>
 ,<DEL>
k,k
o,o
n,n
<INS>,c
e,e
č,<DEL>
n,n
ě,e
 ,)
j,<DEL>
s,s
t,t
e,e
 ,<DEL>
b,b
y,y
l,l
i,i
 , 
s,c
a,u
m,<DEL>
i,<DEL>
 , 
r,r
á,a
d,d
i,i
",",","
 , 
ž,z
e,c
 ,J
j,c
e,<DEL>
 , 
r,r
o,o
z,z
h,h
o,o
v,v
o,o
r,r
 , 
s,s
k,k
o,o
n,n
č,c
e,e
n,n
.,<DEL>
 , 
V,B
y,<DEL>
p,p
t,<DEL>
a,a
l,l
 ,<DEL>
j,j
s,s
e,c
m,m
 ,<DEL>
s,s
e,c
 , 
n,n
a,a
 ,<DEL>
n,n
ě,c
h,h
o,o
 ,b
h,<DEL>
n,n
e,c
d,d
 ,<DEL>
t,t
e,c
h,h
d,d
y,y
 ,h
I,<DEL>
v,<DEL>
a,a
n,n
 , 
I,h
v,<DEL>
a,a
n,n
o,o
v,u
i,<DEL>
č,<DEL>
e,e
 ,r
a,a
 ,<DEL>
d,d
o,o
v,v
ě,a
d,d
ě,<DEL>
l,l
 ,<DEL>
j,j
s,s
<INS>,r
e,i
m,n
 , 
s,8
e,0
",",<DEL>
 , 
ž,z
e,<DEL>
 , 
G,C
o,o
r,n
j,<DEL>
a,a
n,n
č,a
i,i
k,k
o,o
v,v
 ,i
v,<DEL>
e,e
d,d
e,e
 , 
b,b
e,e
z,z
ú,<DEL>
h,<DEL>
o,o
n,n
n,n
ý,y
",",<DEL>
 , 
m,m
r,i
a,i
v,<DEL>
n,n
ý,y
 , 
ž,2
i,n
v,<DEL>
o,o
 , 
s,s
i,<DEL>
c,c
e,e
 ,<DEL>
b,b
y,u
 ,<DEL>
h,h
o,o
 ,l
I,<DEL>
v,<DEL>
a,a
n,n
 , 
I,h
v,<DEL>
a,a
n,n
o,o
v,v
i,e
č,<DEL>
 , 
n,n
e,<DEL>
v,<DEL>
z,<DEL>
a,a
l,<DEL>
 ,<DEL>
z,z
a,a
 ,w
u,<DEL>
č,<DEL>
i,i
t,l
e,c
l,k
e,<DEL>
 , 
k,k
e,e
 ,<DEL>
s,s
v,v
ý,y
m,u
a,a
t,t
t,t
e,e
n,n
d,d
i,i
n,n
g,g
 , 
i,i
t,t
 , 
o,o
u,u
g,g
h,h
t,t
 , 
t,t
o,o
 , 
b,b
e,e
 , 
f,f
o,o
r,r
g,g
o,o
t,t
t,t
e,e
n,n
.,.
 , 
Y,Y
o,o
u,u
 , 
m,m
u,u
s,s
t,t
 , 
l,l
e,e
a,a
r,r
n,n
 , 
s,s
o,o
m,m
e,e
 , 
o,o
f,f
 , 
m,m
y,y
 , 
p,p
h,h
i,i
l,l
o,o
s,s
o,o
p,p
h,h
y,y
<INS>, 
.,.
 , 
T,T
h,h
i,i
n,n
k,k
 , 
o,o
n,n
l,l
y,y
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
p,p
a,a
s,s
t,t
 , 
a,a
s,s
 , 
<INS>,""""
i,i
t,t
s,s
 , 
r,r
e,e
m,m
e,e
m,m
b,b
r,r
a,a
n,n
c,c
e,e
 , 
g,g
i,i
v,v
e,e
s,s
 , 
y,y
o,o
 , 
p,p
l,l
e,e
a,a
s,s
u,u
r,r
e,e
.,<DEL>
”,<DEL>
 , 
“,""""
I,I
 ,<DEL>
c,c
a,a
n,n
n,n
o,o
t,t
 , 
g,g
i,i
v,v
e,e
 , 
y,y
o,o
u,u
 , 
c,c
r,r
e,e
d,d
i,i
t,t
 , 
f,f
o,o
r,r
 , 
a,a
n,n
y,y
 , 
p,p
h,h
i,i
l,l
o,o
s,s
o,o
p,p
h,h
y,y
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
k,k
i,i
n,n
d,d
.,<DEL>
 , 
Y,Y
o,o
u,u
r,r
 , 
r,r
e,e
t,t
r,r
o,o
s,s
p,p
e,e
c,c
t,t
i,i
o,o
n,n
s,s
 , 
m,m
u,u
s,s
t,t
A,A
l,l
e,c
 , 
d,d
v,u
a,h
k,i
r,<DEL>
á,<DEL>
t,t
 , 
d,d
o,o
 ,J
r,<DEL>
o,o
k,k
a,<DEL>
 , 
s,<
e,<DEL>
 , 
o,o
p,p
i,i
l,<DEL>
 , 
s,s
á,i
m,m
 , 
a,J
 ,o
t,<DEL>
u,<DEL>
 ,<DEL>
v,<DEL>
y,<DEL>
c,c
h,h
á,a
z,z
e,c
l,h
a,<DEL>
 , 
n,n
a,<DEL>
 , 
j,J
e,c
v,t
o,o
 , 
<INS>,C
c,c
e,<DEL>
l,l
á,i
 ,)
j,c
e,<DEL>
h,h
o,o
 , 
z,z
v,i
í,f
ř,c
e,a
c,i
í,<DEL>
 , 
p,p
o,o
v,v
a,a
h,h
a,n
.,<DEL>
 , 
P,P
o,o
n,n
e,c
n,n
á,i
h,h
l,l
u,u
",",_
 ,J
j,<DEL>
a,a
k,k
 ,<DEL>
s,s
e,c
 , 
o,o
p,p
í,i
j,j
e,e
l,l
",",<DEL>
 , 
p,p
o,o
č,c
í,i
n,n
a,a
l,l
 , 
s,&
i,<DEL>
 , 
l,I
i,i
d,d
i,e
 , 
z,<DEL>
p,<DEL>
r,<DEL>
v,<DEL>
a,<DEL>
 ,<DEL>
d,d
o,o
b,b
í,u
r,<DEL>
a,a
t,t
i,i
 , 
ú,ú
s,s
m,n
ě,c
š,u
k,<DEL>
y,y
",",<DEL>
 , 
a,C
 ,<DEL>
s,<DEL>
i,<DEL>
c,c
e,<DEL>
 , 
c,€
o,o
 , 
n,n
e,c
j,i
z,z
l,l
o,o
m,m
y,y
s,a
l,l
n,n
ě,c
j,i
š,l
í,<DEL>
m,<DEL>
i,i
",",n
 , 
v,o
y,r
p,<DEL>
o,o
č,i
í,u
t,<DEL>
a,<DEL>
n,n
ý,y
m,z
i,n
 , 
a,@
 , 
j,J
a,a
k,k
o,o
 , 
b,b
y,y
 , 
d,d
á,u
v,<DEL>
n,n
o,o
 , 
u,u
ž,e
 , 
p,p
ř,h
i,<DEL>
p,p
r,t
a,a
v,v
e,e
n,n
ý,y
m,n
i,<DEL>
;,<DEL>
s,e
k,<DEL>
u,<DEL>
p,<DEL>
i,<DEL>
n,<DEL>
u,<DEL>
.,<DEL>
 , 
K,R
r,r
á,y
t,<DEL>
k,<DEL>
ý,<DEL>
 ,<DEL>
p,p
o,o
v,<DEL>
e,e
l,","
 , 
a,0
 , 
<INS>,7
p,8
o, 
c,H
h,l
o,o
d,<DEL>
u,u
j,<DEL>
í,<DEL>
 ,<DEL>
d,<DEL>
o,o
 , 
H,<
o,<DEL>
š,<DEL>
ť,<DEL>
á,<DEL>
l,<DEL>
k,<DEL>
o,<DEL>
v,<DEL>
é,<DEL>
.,<DEL>
 , 
R,R
o,a
d,r
n,{
á,1
 ,8
v,<DEL>
e,<DEL>
s,<DEL>
n,<DEL>
i,i
č,8
k,6
a,8
 ,<DEL>
j,<DEL>
e,e
 , 
v,[
í,<DEL>
t,<DEL>
á,<DEL>
 , 
s,<DEL>
 ,<DEL>
p,p
l,o
á,n
č,<DEL>
e,<DEL>
m,<DEL>
 , 
a,8
 ,<DEL>
j,<DEL>
á,<DEL>
s,<DEL>
o,<DEL>
t,<DEL>
e,e
m,<DEL>
.,<DEL>
 , 
N,A
e,<DEL>
",",<DEL>
 , 
n,f
e,<DEL>
n,<DEL>
í,<DEL>
 , 
m,<DEL>
o,o
ž,c
n,u
o,e
 ,<DEL>
u,u
v,<DEL>
ě,<DEL>
ř,<DEL>
i,i
t,c
.,h
.,<DEL>
.,<DEL>
 ,<DEL>
P,<DEL>
a,<DEL>
k,<DEL>
 ,<DEL>
j,<DEL>
e,e
š,<DEL>
t,<DEL>
ě,<DEL>
 , 
ú,U
s,o
e,<DEL>
č,<DEL>
n,<DEL>
é,<DEL>
 ,<DEL>
z,<DEL>
d,<DEL>
a,a
r,<DEL>
 , 
a,a
 ,<DEL>
b,<DEL>
o,<DEL>
j,<DEL>
o,<DEL>
v,<DEL>
á,<DEL>
 ,<DEL>
s,s
k,<DEL>
u,<DEL>
p,<DEL>
i,<DEL>
n,<DEL>
a,<DEL>
 , 
j,<DEL>
e,<DEL>
 ,<DEL>
r,r
o,o
z,a
p,i
u,<DEL>
š,<DEL>
t,t
ě,e
n,A
a,<DEL>
.,<DEL>
 , 
C,C
h,<DEL>
l,<DEL>
a,<DEL>
p,<DEL>
c,<DEL>
i,i
 ,<DEL>
s,<DEL>
e,e
 , 
r,{
o,0
z,a
c,o
h,<DEL>
á,<DEL>
z,<DEL>
e,<DEL>
j,<DEL>
í,<DEL>
 ,<DEL>
d,d
o,o
 , 
s,(
v,a
ý,o
c,u
h,<DEL>
 , 
d,M
o,o
m, 
o,e
v,<DEL>
ů,<DEL>
.,<DEL>
 , 
J,A
d,<DEL>
o,o
u,<DEL>
 ,<DEL>
j,<DEL>
a,a
k,<DEL>
s,<DEL>
i,<DEL>
 , 
t,0
ě,<DEL>
ž,<DEL>
c,<DEL>
e,e
.,s
b,<DEL>
u,u
d,d
o,o
u,u
 , 
m,m
o,o
c,c
i,i
 , 
v,T
r,r
á,á
t,t
i,i
t,t
i,i
 , 
d,d
o,o
m,m
ů,ů
.,<DEL>
 , 
Ú,Ú
k,k
o,o
l,l
 , 
b,b
y,y
l,l
 , 
z,z
n,n
a,a
č,č
n,n
ý,ý
",",","
 , 
a,a
l,l
e,e
 , 
v,v
š,š
a,a
k,k
 , 
m,m
ě,ě
l,l
i,i
 , 
b,b
y,y
s,s
t,t
e,e
 , 
v,v
i,i
d,d
ě,ě
t,t
",",","
 , 
j,j
a,a
k,k
 , 
s,s
e,e
 , 
p,<DEL>
u,<DEL>
s,<DEL>
t,<DEL>
i,<DEL>
l,<DEL>
i,<DEL>
 ,<DEL>
d,d
o,o
 , 
p,p
r,r
á,á
c,c
e,e
!,l
 , 
K,K
a,a
m,m
 , 
s,s
e,e
 , 
p,p
o,o
d,d
ě,é
l,l
a,a
 , 
l,l
e,e
n,n
o,o
s,s
t,t
",",","
 , 
k,k
a,a
m,m
 , 
n,n
e,e
j,j
a,a
p,p
n,n
o,o
s,s
t,t
!,l
 , 
O,O
z,z
v,v
a,a
l,l
y,y
 , 
s,s
e,e
 , 
r,I
á,á
n,n
y,y
 , 
s,s
e,e
k,k
e,e
r,r
",",","
 , 
p,p
o,o
č,č
a,a
l,l
i,i
 , 
v,-
y,y
t,t
a,a
h,h
o,o
v,v
a,a
t,t
i,i
 , 
d,d
ř,ř
e,e
v,v
ě,ě
n,n
é,é
 , 
h,h
ř,ř
e,e
b,b
y,y
.,.
 , 
O,O
s,s
t,t
a,a
t,t
n,n
í,i
 , 
p,p
o,o
d,d
k,k
l,l
á,á
d,d
a,a
l,l
i,i
 , 
s,s
i,i
l,l
n,n
é,é
 , 
t,t
o,o
p,p
o,o
r,r
y,y
",",<DEL>
 , 
o,o
p,p
í,i
r,r
a,a
l,l
i,i
 , 
s,s
e,e
 , 
o,0
 , 
n,n
ě,ě
 , 
d,d
v,r
a,a
c,c
e,e
<INS>, 
<INS>,p
<INS>,u
<INS>,s
t,t
i,i
<INS>,l
<INS>,i
<INS>, 
<INS>,.
m,m
u,u
č,c
e,e
n,n
í,í
 , 
v,<DEL>
 ,<DEL>
k,k
o,o
n,n
c,c
e,e
n,n
t,t
 , 
t,t
á,á
b,b
o,o
r,r
e,e
c,c
h,h
.,.
 , 
S,S
t,t
a,a
č,c
i,i
l,l
 , 
p,p
ř,r
i,i
j,j
e,e
l,l
o,o
 , 
g,g
e,e
s,s
t,t
a,a
p,p
o,o
 , 
 ,<DEL>
z,z
m,m
i,i
z,z
e,e
l,l
.,<DEL>
 , 
A,A
l,l
e,e
 , 
n,n
a,a
d,d
e,e
 , 
n,n
a,a
d,d
e,e
 , 
v,v
š,s
e,e
 , 
n,n
e,e
j,j
b,p
o,o
l,l
e,e
 , 
b,b
y,y
l,l
y,y
 , 
z,z
p,p
r,r
á,á
v,v
y,y
",",","
 , 
ž,z
e,e
 , 
 ,<DEL>
u,u
d,d
a,a
v,v
a,a
č,c
i,i
 , 
b,b
y,y
l,l
i,i
 , 
l,1
i,i
d,d
 , 
p,p
ů,ú
v,v
o,o
d,d
u,u
<INS>, 
.,_
 , 
J,J
e,e
d,d
n,n
i,i
 , 
u,u
d,d
r,9
a,2
d,1
ě,<DEL>
j,<DEL>
i,<DEL>
 , 
s,A
i,n
 ,<DEL>
s,<DEL>
a,<DEL>
m,<DEL>
i,<DEL>
 ,<DEL>
u,<DEL>
t,<DEL>
á,<DEL>
h,<DEL>
n,n
o,o
 , 
o,i
p,p
a,a
s,s
e,e
k,r
",",<DEL>
 , 
n,B
e,<DEL>
ž,<DEL>
 , 
b,2
y,2
 , 
t,<DEL>
ě,<DEL>
 ,<DEL>
n,n
e,e
c,:
 , 
o,""""
d,1
e,9
j,9
í,<DEL>
t,<DEL>
 ,<DEL>
o,<DEL>
 ,<DEL>
h,<DEL>
l,<DEL>
a,<DEL>
d,<DEL>
u,u
.,<DEL>
 , 
A,D
 ,<DEL>
b,<DEL>
u,<DEL>
d,<DEL>
 ,<DEL>
t,t
ě,<DEL>
 ,<DEL>
c,c
h,<DEL>
r,<DEL>
á,<DEL>
n,<DEL>
i,<DEL>
t,<DEL>
 , 
p,p
ř,s
e,e
d,a
 , 
s,.
l,<DEL>
í,<DEL>
d,<DEL>
i,<DEL>
 , 
o,h
č,u
i,<DEL>
m,<DEL>
a,<DEL>
 ,<DEL>
n,<DEL>
ě,<DEL>
m,<DEL>
e,e
c,c
k,k
ý,r
c,e
h,h
 , 
v,v
e,e
t,r
ř,<DEL>
e,<DEL>
 , 
k,K
t,e
e,e
ř,r
í,l
 ,C
t,<DEL>
u,u
š,s
í,<DEL>
",",<DEL>
 , 
ž,2
e,6
 , 
z,2
d,d
e,0
j,9
š,9
í,1
 , 
h,h
o,o
r,r
y,y
 , 
j,J
s,s
o,o
u,u
 , 
n,n
e,e
<INS>, 
b,b
e,e
z,z
<INS>,i
p,o
e,e
č,c
n,n
é,<DEL>
",",<DEL>
 , 
k,<DEL>
d,d
y,y
<INS>, 
ž,.
 , 
m,<DEL>
l,l
č,e
í, 
.,.
 , 
P,P
r,r
o,a
t,f
o,o
 , 
j,<DEL>
e,<DEL>
 ,<DEL>
p,p
r,s
o,o
c,c
h,n
á,:
z,2
e,0
j,1
í,<DEL>
 , 
k,k
ř,r
í,a
ž,z
e,e
m,<DEL>
 ,<DEL>
k,<DEL>
r,r
á,.
 ,6
s,3
e,4
 , 
s,<DEL>
v,v
ý,y
m,n
i,i
 , 
z,1
l,<DEL>
ý,<DEL>
m,<DEL>
i,<DEL>
 , 
p,9
s,s
y,4
",",<DEL>
 ,<DEL>
p,<DEL>
t,E
h,<DEL>
e,e
 , 
d,Q
r,<DEL>
a,a
w,m
i,<DEL>
n,n
g,o
-,-
r,r
o,o
o,o
m,m
",",<DEL>
 , 
w,i
h,<DEL>
e,e
r,<DEL>
 , 
s,o
h,n
e,o
 ,<DEL>
w,<DEL>
a,a
s,<DEL>
 ,<DEL>
w,w
e,e
l,<DEL>
c,c
o,o
m,n
e,o
d,n
 ,g
b,<DEL>
y,<DEL>
 , 
h,O
e,<DEL>
 ,<DEL>
t,<DEL>
w,<DEL>
o,o
 , 
f,h
r,n
i,<DEL>
e,e
n,n
d,d
s,<DEL>
 , 
w,0
i,4
t,e
h,<DEL>
 ,<DEL>
m,<DEL>
a,<DEL>
n,n
y,<DEL>
 , 
p,p
r,r
o,o
f,*
e,e
s,z
s,s
i, 
o,9
n,4
s,0
 , 
<INS>,0
o,0
f,:
 , 
p,<DEL>
l,<DEL>
e,<DEL>
a,a
s,<DEL>
u,<DEL>
r,<DEL>
e,<DEL>
;,<DEL>
 , 
a,(
n,<DEL>
d,<DEL>
 , 
E,<DEL>
l,<DEL>
i,<DEL>
z,<DEL>
a,<DEL>
b,b
e,e
t,r
h,a
 ,<DEL>
h,h
a,a
d,o
 , 
n,(
e,0
v,<DEL>
e,<DEL>
r,<DEL>
 , 
s,E
e,e
e,e
n,o
 ,u
t,i
h,<DEL>
e,e
m,M
 , 
s,2
o,0
 , 
a,@
g,9
r,f
e,9
e,6
a,8
b,8
l,-
e,0
 , 
 ,E
t,o
h,<DEL>
e,<DEL>
y,y
 , 
w,<DEL>
e,e
r,a
e,<DEL>
 ,<DEL>
d,d
u,u
r,<DEL>
i,<DEL>
n,n
g,q
 ,u
t,<DEL>
h,<DEL>
e,e
 , 
h,0
o,n
 ,e
w,n
h,<DEL>
i,<DEL>
c,<DEL>
h,<DEL>
 , 
p,0
a,1
s,3
s,3
e,6
d,0
 , 
b,D
e,c
f,i
o,o
r,r
e,e
 , 
t,o
h,a
e,e
 ,<DEL>
g,<DEL>
e,<DEL>
n,n
t,<DEL>
l,<DEL>
e,<DEL>
m,<DEL>
e,<DEL>
n,<DEL>
 , 
a,o
p,p
p,o
e,c
a,o
r,r
e,c
d,u
.,s
 , 
T,u
h,n
 , 
p,p
o,o
w,w
e,e
r,2
s,<DEL>
 , 
o,0
f,'
 , 
c,(
o,o
n,0
v,y
e, 
r,2
s,<DEL>
a,a
t,8
i,<DEL>
o,o
n,n
<INS>, 
<INS>,G
<INS>,e
<INS>,a
<INS>,:
a,G
b,b
y,y
 , 
m,Y
u,o
 ,o
v,<DEL>
y,<DEL>
h,<DEL>
u,u
b,l
o,<DEL>
v,<DEL>
a,<DEL>
l,l
i,<DEL>
",",<DEL>
 , 
b,A
y,D
 , 
u,<DEL>
m,<DEL>
l,<DEL>
k,<DEL>
',<DEL>
.,.
 ,<DEL>
Z,Z
v,<DEL>
l,l
á,i
š,<DEL>
t,<DEL>
ě,<DEL>
 ,<DEL>
U,<DEL>
s,<DEL>
ť,<DEL>
j,<DEL>
a,<DEL>
n,<DEL>
c,c
e,u
v,<DEL>
 ,<DEL>
t,<DEL>
o,o
 ,<DEL>
n,<DEL>
e,e
m, 
ě,{
l,0
 , 
r,D
á,<DEL>
d,<DEL>
 ,<DEL>
a,a
 ,<DEL>
n,n
i,<DEL>
k,<DEL>
d,<DEL>
y,<DEL>
 ,<DEL>
s,<DEL>
i,<DEL>
 ,<DEL>
n,<DEL>
e,e
d,r
a,a
l,d
 , 
u,D
j,<DEL>
i,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
í,<DEL>
l,<DEL>
e,<DEL>
ž,<DEL>
i,<DEL>
t,<DEL>
o,<DEL>
s,<DEL>
t,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
b,<DEL>
y,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
v,<DEL>
y,<DEL>
n,<DEL>
a,<DEL>
d,d
a,u
l,<DEL>
 , 
c,c
h,<DEL>
o,<DEL>
u,<DEL>
l,l
o,a
s,<DEL>
t,<DEL>
i,<DEL>
v,<DEL>
c,c
i,<DEL>
.,<DEL>
 , 
O,0
n,0
 , 
v,N
ů,i
b,<DEL>
e,<DEL>
c,c
 ,<DEL>
s,<DEL>
i,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
d,<DEL>
á,<DEL>
v,<DEL>
a,a
l,<DEL>
 ,<DEL>
u,<DEL>
j,<DEL>
i,i
t,<DEL>
i,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
í,<DEL>
l,<DEL>
e,e
ž,<DEL>
i,<DEL>
t,<DEL>
o,<DEL>
s,<DEL>
t,<DEL>
",",<DEL>
 , 
a,<DEL>
b,<DEL>
y,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
m,<DEL>
o,<DEL>
h,<DEL>
l,<DEL>
 ,<DEL>
d,d
á,2
t,<DEL>
i,<DEL>
 , 
s,0
 ,6
n,:
ě,<DEL>
k,<DEL>
ý,<DEL>
m,<DEL>
 ,<DEL>
d,<DEL>
o,<DEL>
 ,<DEL>
s,<DEL>
p,<DEL>
o,<DEL>
r,<DEL>
u,<DEL>
.,<DEL>
B,B
i,l
n,n
g,g
l,l
e,e
y,y
 , 
a,a
n,n
d,d
 , 
N,N
e,e
t,t
h,h
e,e
r,r
f,f
i,l
e,e
l,l
d,d
.,<DEL>
 , 
“,.
t,<DEL>
o,<DEL>
 , 
a,a
s,s
s,s
u,u
r,r
e,e
 , 
y,y
o,o
u,u
 , 
i,I
n,n
 , 
t,t
h,h
e,e
 , 
m,m
o,o
s,s
t,t
 , 
a,a
n,n
i,l
m,m
a,a
t,t
e,e
d,d
 , 
l,l
a,a
n,n
g,g
u,u
a,a
g,g
e,e
”,""""
 , 
T,T
h,h
e,e
 , 
n,n
e,e
x,x
t,t
 , 
d,<DEL>
a,<DEL>
y,<DEL>
 ,<DEL>
o,o
p,p
e,e
n,n
e,e
d,d
 , 
a,a
 , 
n,n
e,e
 , 
s,s
c,c
e,e
n,n
e,e
 , 
a,a
t,t
 , 
L,L
o,o
n,n
g,g
b,b
o,o
u,u
r,r
n,n
.,.
 , 
M,M
r,r
.,;
 , 
C,C
o,o
l,l
l,l
i,l
n,n
s,s
 , 
m,m
a,a
d,d
e,e
 , 
h,h
i,l
s,s
 , 
d,d
e,e
c,c
l,<DEL>
a,a
r,r
a,a
t,t
i,l
o,o
n,n
 , 
i,I
n,n
 , 
f,<DEL>
o,<DEL>
r,<DEL>
m,<DEL>
.,<DEL>
 ,<DEL>
H,H
a,a
v,v
i,l
n,n
g,g
 , 
r,r
e,e
s,s
o,o
l,l
v,v
e,e
d,d
 , 
t,t
o,o
 , 
d,d
o,o
 , 
i,I
t,t
 , 
w,w
i,l
t,t
h,h
o,o
u,u
t,t
 , 
l,l
o,o
s,s
s,s
 , 
o,o
f,f
 , 
t,t
i,l
m,m
e,e
",",","
 , 
a,a
s,s
 , 
h,h
i,l
s,s
 , 
l,l
e,e
a,a
v,v
e,e
 , 
o,o
f,f
 , 
a,a
b,b
s,s
e,e
n,n
c,c
e,e
<INS>, 
<INS>,""""
<INS>,t
<INS>,o
<INS>, 
<INS>,d
<INS>,a
<INS>,y
<INS>, 
<INS>,f
<INS>,o
<INS>,r
<INS>,m
<INS>,.
P,<DEL>
ř,<DEL>
i,<DEL>
v,<DEL>
e,<DEL>
d,<DEL>
l,<DEL>
i,<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
d,<DEL>
n,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
v,<DEL>
 ,<DEL>
l,<DEL>
é,<DEL>
t,<DEL>
ě,<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
d,<DEL>
n,<DEL>
o,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
o,<DEL>
b,<DEL>
ž,<DEL>
a,<DEL>
l,<DEL>
o,<DEL>
v,<DEL>
a,<DEL>
n,<DEL>
é,<DEL>
h,<DEL>
o,<DEL>
